img_path,country,continent
geoguessr_data/compressed_dataset/Japan/canvas_1629526214.jpg,Japan,AS
geoguessr_data/compressed_dataset/United Kingdom/canvas_1630103810.jpg,United Kingdom,EU
geoguessr_data/compressed_dataset/United States/canvas_1630047486.jpg,United States,NA
geoguessr_data/compressed_dataset/United States/canvas_1629756612.jpg,United States,NA
geoguessr_data/compressed_dataset/South Africa/canvas_1629777239.jpg,South Africa,AF
geoguessr_data/compressed_dataset/Spain/canvas_1629968536.jpg,Spain,EU
geoguessr_data/compressed_dataset/United States/canvas_1630003407.jpg,United States,NA
geoguessr_data/compressed_dataset/Norway/canvas_1629503372.jpg,Norway,EU
geoguessr_data/compressed_dataset/Japan/canvas_1630031312.jpg,Japan,AS
geoguessr_data/compressed_dataset/Spain/canvas_1630100461.jpg,Spain,EU
geoguessr_data/compressed_dataset/Japan/canvas_1629498311.jpg,Japan,AS
geoguessr_data/compressed_dataset/Cambodia/canvas_1629752096.jpg,Other countries in AS,AS
geoguessr_data/compressed_dataset/Kyrgyzstan/canvas_1630018491.jpg,Other countries in AS,AS
geoguessr_data/compressed_dataset/Colombia/canvas_1629718893.jpg,Other countries in SA,SA
geoguessr_data/compressed_dataset/United States/canvas_1629850327.jpg,United States,NA
geoguessr_data/compressed_dataset/Russia/canvas_1629409170.jpg,Russia,EU
geoguessr_data/compressed_dataset/Ukraine/canvas_1630050059.jpg,Other countries in EU,EU
geoguessr_data/compressed_dataset/Switzerland/canvas_1630279805.jpg,Other countries in EU,EU
geoguessr_data/compressed_dataset/Sweden/canvas_1629786123.jpg,Sweden,EU
geoguessr_data/compressed_dataset/United States/canvas_1629549950.jpg,United States,NA
geoguessr_data/compressed_dataset/United States/canvas_1629786768.jpg,United States,NA
geoguessr_data/compressed_dataset/Netherlands/canvas_1630018025.jpg,Netherlands,EU
geoguessr_data/compressed_dataset/France/canvas_1629685593.jpg,France,EU
geoguessr_data/compressed_dataset/France/canvas_1630213315.jpg,France,EU
geoguessr_data/compressed_dataset/Russia/canvas_1630266892.jpg,Russia,EU
geoguessr_data/compressed_dataset/United States/canvas_1629867876.jpg,United States,NA
geoguessr_data/compressed_dataset/Malaysia/canvas_1629766896.jpg,Other countries in AS,AS
geoguessr_data/compressed_dataset/Brazil/canvas_1630000393.jpg,Brazil,SA
geoguessr_data/compressed_dataset/United States/canvas_1629309694.jpg,United States,NA
geoguessr_data/compressed_dataset/United States/canvas_1629474716.jpg,United States,NA
geoguessr_data/compressed_dataset/Russia/canvas_1629853743.jpg,Russia,EU
geoguessr_data/compressed_dataset/Australia/canvas_1629837848.jpg,Australia,OC
geoguessr_data/compressed_dataset/Chile/canvas_1629435477.jpg,Other countries in SA,SA
geoguessr_data/compressed_dataset/Finland/canvas_1629412281.jpg,Finland,EU
geoguessr_data/compressed_dataset/Ukraine/canvas_1629479523.jpg,Other countries in EU,EU
geoguessr_data/compressed_dataset/France/canvas_1630267754.jpg,France,EU
geoguessr_data/compressed_dataset/United States/canvas_1630031000.jpg,United States,NA
geoguessr_data/compressed_dataset/United States/canvas_1629757462.jpg,United States,NA
geoguessr_data/compressed_dataset/Japan/canvas_1630122315.jpg,Japan,AS
geoguessr_data/compressed_dataset/United States/canvas_1630286731.jpg,United States,NA
geoguessr_data/compressed_dataset/Germany/canvas_1629257977.jpg,Germany,EU
geoguessr_data/compressed_dataset/Netherlands/canvas_1629267549.jpg,Netherlands,EU
geoguessr_data/compressed_dataset/Italy/canvas_1630223148.jpg,Italy,EU
geoguessr_data/compressed_dataset/Brazil/canvas_1630125071.jpg,Brazil,SA
geoguessr_data/compressed_dataset/United States/canvas_1630210978.jpg,United States,NA
geoguessr_data/compressed_dataset/Norway/canvas_1629700036.jpg,Norway,EU
geoguessr_data/compressed_dataset/United States/canvas_1629786441.jpg,United States,NA
geoguessr_data/compressed_dataset/Russia/canvas_1629847983.jpg,Russia,EU
geoguessr_data/compressed_dataset/Australia/canvas_1629964754.jpg,Australia,OC
geoguessr_data/compressed_dataset/Bangladesh/canvas_1629994230.jpg,Other countries in AS,AS
geoguessr_data/compressed_dataset/Austria/canvas_1629430789.jpg,Other countries in EU,EU
geoguessr_data/compressed_dataset/Netherlands/canvas_1629967677.jpg,Netherlands,EU
geoguessr_data/compressed_dataset/France/canvas_1629534512.jpg,France,EU
geoguessr_data/compressed_dataset/Russia/canvas_1629838087.jpg,Russia,EU
geoguessr_data/compressed_dataset/France/canvas_1629515515.jpg,France,EU
geoguessr_data/compressed_dataset/France/canvas_1629574775.jpg,France,EU
geoguessr_data/compressed_dataset/United States/canvas_1629401426.jpg,United States,NA
geoguessr_data/compressed_dataset/United States/canvas_1629775553.jpg,United States,NA
geoguessr_data/compressed_dataset/France/canvas_1629444913.jpg,France,EU
geoguessr_data/compressed_dataset/United States/canvas_1629278230.jpg,United States,NA
geoguessr_data/compressed_dataset/United States/canvas_1629787732.jpg,United States,NA
geoguessr_data/compressed_dataset/South Africa/canvas_1629687908.jpg,South Africa,AF
geoguessr_data/compressed_dataset/Singapore/canvas_1630088126.jpg,Singapore,AS
geoguessr_data/compressed_dataset/United Kingdom/canvas_1629762994.jpg,United Kingdom,EU
geoguessr_data/compressed_dataset/France/canvas_1630212617.jpg,France,EU
geoguessr_data/compressed_dataset/Dominican Republic/canvas_1630020140.jpg,Other countries in NA,NA
geoguessr_data/compressed_dataset/France/canvas_1629697301.jpg,France,EU
geoguessr_data/compressed_dataset/Japan/canvas_1629267807.jpg,Japan,AS
geoguessr_data/compressed_dataset/Japan/canvas_1630276411.jpg,Japan,AS
geoguessr_data/compressed_dataset/Singapore/canvas_1629540526.jpg,Singapore,AS
geoguessr_data/compressed_dataset/Singapore/canvas_1629871748.jpg,Singapore,AS
geoguessr_data/compressed_dataset/United States/canvas_1629319840.jpg,United States,NA
geoguessr_data/compressed_dataset/Germany/canvas_1629753450.jpg,Germany,EU
geoguessr_data/compressed_dataset/United States/canvas_1629311651.jpg,United States,NA
geoguessr_data/compressed_dataset/Guatemala/canvas_1629432611.jpg,Other countries in NA,NA
geoguessr_data/compressed_dataset/United States/canvas_1630058306.jpg,United States,NA
geoguessr_data/compressed_dataset/Mexico/canvas_1629670224.jpg,Mexico,NA
geoguessr_data/compressed_dataset/Malaysia/canvas_1629270616.jpg,Other countries in AS,AS
geoguessr_data/compressed_dataset/United States/canvas_1629845804.jpg,United States,NA
geoguessr_data/compressed_dataset/Russia/canvas_1629757468.jpg,Russia,EU
geoguessr_data/compressed_dataset/Norway/canvas_1629399961.jpg,Norway,EU
geoguessr_data/compressed_dataset/Japan/canvas_1629540463.jpg,Japan,AS
geoguessr_data/compressed_dataset/United States/canvas_1629868204.jpg,United States,NA
geoguessr_data/compressed_dataset/United States/canvas_1629433710.jpg,United States,NA
geoguessr_data/compressed_dataset/Serbia/canvas_1629901049.jpg,Other countries in EU,EU
geoguessr_data/compressed_dataset/Brazil/canvas_1629708967.jpg,Brazil,SA
geoguessr_data/compressed_dataset/United States/canvas_1629964399.jpg,United States,NA
geoguessr_data/compressed_dataset/Japan/canvas_1629783211.jpg,Japan,AS
geoguessr_data/compressed_dataset/United States/canvas_1629955895.jpg,United States,NA
geoguessr_data/compressed_dataset/United States/canvas_1630002799.jpg,United States,NA
geoguessr_data/compressed_dataset/United States/canvas_1629670595.jpg,United States,NA
geoguessr_data/compressed_dataset/Chile/canvas_1630002277.jpg,Other countries in SA,SA
geoguessr_data/compressed_dataset/Peru/canvas_1629577545.jpg,Other countries in SA,SA
geoguessr_data/compressed_dataset/Brazil/canvas_1629853279.jpg,Brazil,SA
geoguessr_data/compressed_dataset/Thailand/canvas_1630259907.jpg,Thailand,AS
geoguessr_data/compressed_dataset/Japan/canvas_1629509209.jpg,Japan,AS
geoguessr_data/compressed_dataset/Portugal/canvas_1629791332.jpg,Other countries in EU,EU
geoguessr_data/compressed_dataset/United States/canvas_1629263812.jpg,United States,NA
geoguessr_data/compressed_dataset/Sweden/canvas_1629823204.jpg,Sweden,EU
geoguessr_data/compressed_dataset/Australia/canvas_1629940167.jpg,Australia,OC
geoguessr_data/compressed_dataset/Mexico/canvas_1629852376.jpg,Mexico,NA
geoguessr_data/compressed_dataset/Czechia/canvas_1630095230.jpg,Other countries in EU,EU
geoguessr_data/compressed_dataset/United States/canvas_1629993882.jpg,United States,NA
geoguessr_data/compressed_dataset/United States/canvas_1629904068.jpg,United States,NA
geoguessr_data/compressed_dataset/Estonia/canvas_1630135680.jpg,Other countries in EU,EU
geoguessr_data/compressed_dataset/Canada/canvas_1629766097.jpg,Canada,NA
geoguessr_data/compressed_dataset/United States/canvas_1629274978.jpg,United States,NA
geoguessr_data/compressed_dataset/Austria/canvas_1629696494.jpg,Other countries in EU,EU
geoguessr_data/compressed_dataset/Ireland/canvas_1629840311.jpg,Other countries in EU,EU
geoguessr_data/compressed_dataset/United States/canvas_1629506778.jpg,United States,NA
geoguessr_data/compressed_dataset/United States/canvas_1630064032.jpg,United States,NA
geoguessr_data/compressed_dataset/Thailand/canvas_1629435414.jpg,Thailand,AS
geoguessr_data/compressed_dataset/United States/canvas_1629393275.jpg,United States,NA
geoguessr_data/compressed_dataset/United States/canvas_1629270870.jpg,United States,NA
geoguessr_data/compressed_dataset/Australia/canvas_1629707551.jpg,Australia,OC
geoguessr_data/compressed_dataset/United States/canvas_1629417165.jpg,United States,NA
geoguessr_data/compressed_dataset/United States/canvas_1629939531.jpg,United States,NA
geoguessr_data/compressed_dataset/France/canvas_1629780914.jpg,France,EU
geoguessr_data/compressed_dataset/Germany/canvas_1630051861.jpg,Germany,EU
geoguessr_data/compressed_dataset/United States/canvas_1629867988.jpg,United States,NA
geoguessr_data/compressed_dataset/France/canvas_1630081880.jpg,France,EU
geoguessr_data/compressed_dataset/Thailand/canvas_1629741373.jpg,Thailand,AS
geoguessr_data/compressed_dataset/Brazil/canvas_1629313560.jpg,Brazil,SA
geoguessr_data/compressed_dataset/United States/canvas_1629536545.jpg,United States,NA
geoguessr_data/compressed_dataset/South Africa/canvas_1630110619.jpg,South Africa,AF
geoguessr_data/compressed_dataset/Peru/canvas_1630120057.jpg,Other countries in SA,SA
geoguessr_data/compressed_dataset/United States/canvas_1629857168.jpg,United States,NA
geoguessr_data/compressed_dataset/United States/canvas_1629259020.jpg,United States,NA
geoguessr_data/compressed_dataset/Japan/canvas_1629838396.jpg,Japan,AS
geoguessr_data/compressed_dataset/Finland/canvas_1630211020.jpg,Finland,EU
geoguessr_data/compressed_dataset/Sweden/canvas_1629831669.jpg,Sweden,EU
geoguessr_data/compressed_dataset/United States/canvas_1630105372.jpg,United States,NA
geoguessr_data/compressed_dataset/Brazil/canvas_1629594892.jpg,Brazil,SA
geoguessr_data/compressed_dataset/Italy/canvas_1629476799.jpg,Italy,EU
geoguessr_data/compressed_dataset/United States/canvas_1629588738.jpg,United States,NA
geoguessr_data/compressed_dataset/Australia/canvas_1629955276.jpg,Australia,OC
geoguessr_data/compressed_dataset/Japan/canvas_1629914430.jpg,Japan,AS
geoguessr_data/compressed_dataset/Russia/canvas_1629257661.jpg,Russia,EU
geoguessr_data/compressed_dataset/United States/canvas_1629327974.jpg,United States,NA
geoguessr_data/compressed_dataset/Brazil/canvas_1629617496.jpg,Brazil,SA
geoguessr_data/compressed_dataset/Germany/canvas_1629530835.jpg,Germany,EU
geoguessr_data/compressed_dataset/Spain/canvas_1630274480.jpg,Spain,EU
geoguessr_data/compressed_dataset/France/canvas_1629963219.jpg,France,EU
geoguessr_data/compressed_dataset/Russia/canvas_1630270870.jpg,Russia,EU
geoguessr_data/compressed_dataset/United Kingdom/canvas_1630273906.jpg,United Kingdom,EU
geoguessr_data/compressed_dataset/Australia/canvas_1630212280.jpg,Australia,OC
geoguessr_data/compressed_dataset/France/canvas_1630038009.jpg,France,EU
geoguessr_data/compressed_dataset/Spain/canvas_1629400623.jpg,Spain,EU
geoguessr_data/compressed_dataset/United States/canvas_1629824957.jpg,United States,NA
geoguessr_data/compressed_dataset/United States/canvas_1630085984.jpg,United States,NA
geoguessr_data/compressed_dataset/Japan/canvas_1629713071.jpg,Japan,AS
geoguessr_data/compressed_dataset/United States/canvas_1629394696.jpg,United States,NA
geoguessr_data/compressed_dataset/Japan/canvas_1629669151.jpg,Japan,AS
geoguessr_data/compressed_dataset/Brazil/canvas_1630136723.jpg,Brazil,SA
geoguessr_data/compressed_dataset/Brazil/canvas_1630061147.jpg,Brazil,SA
geoguessr_data/compressed_dataset/Colombia/canvas_1630017274.jpg,Other countries in SA,SA
geoguessr_data/compressed_dataset/Taiwan/canvas_1629784070.jpg,Taiwan,AS
geoguessr_data/compressed_dataset/Australia/canvas_1629992032.jpg,Australia,OC
geoguessr_data/compressed_dataset/Finland/canvas_1630284460.jpg,Finland,EU
geoguessr_data/compressed_dataset/France/canvas_1630015488.jpg,France,EU
geoguessr_data/compressed_dataset/Russia/canvas_1629328826.jpg,Russia,EU
geoguessr_data/compressed_dataset/France/canvas_1629354030.jpg,France,EU
geoguessr_data/compressed_dataset/New Zealand/canvas_1629933097.jpg,New Zealand,OC
geoguessr_data/compressed_dataset/Indonesia/canvas_1629767038.jpg,Other countries in AS,AS
geoguessr_data/compressed_dataset/Lithuania/canvas_1629423868.jpg,Other countries in EU,EU
geoguessr_data/compressed_dataset/Colombia/canvas_1630135618.jpg,Other countries in SA,SA
geoguessr_data/compressed_dataset/United States/canvas_1630287944.jpg,United States,NA
geoguessr_data/compressed_dataset/Brazil/canvas_1629400451.jpg,Brazil,SA
geoguessr_data/compressed_dataset/France/canvas_1630217561.jpg,France,EU
geoguessr_data/compressed_dataset/Australia/canvas_1629473405.jpg,Australia,OC
geoguessr_data/compressed_dataset/Japan/canvas_1630048917.jpg,Japan,AS
geoguessr_data/compressed_dataset/Czechia/canvas_1630221494.jpg,Other countries in EU,EU
geoguessr_data/compressed_dataset/Russia/canvas_1629758988.jpg,Russia,EU
geoguessr_data/compressed_dataset/United States/canvas_1629507339.jpg,United States,NA
geoguessr_data/compressed_dataset/Brazil/canvas_1630052777.jpg,Brazil,SA
geoguessr_data/compressed_dataset/Denmark/canvas_1629688564.jpg,Other countries in EU,EU
geoguessr_data/compressed_dataset/Colombia/canvas_1630045358.jpg,Other countries in SA,SA
geoguessr_data/compressed_dataset/Russia/canvas_1630051347.jpg,Russia,EU
geoguessr_data/compressed_dataset/United States/canvas_1630303164.jpg,United States,NA
geoguessr_data/compressed_dataset/United States/canvas_1629391676.jpg,United States,NA
geoguessr_data/compressed_dataset/United States/canvas_1629567944.jpg,United States,NA
geoguessr_data/compressed_dataset/Poland/canvas_1629784729.jpg,Poland,EU
geoguessr_data/compressed_dataset/Russia/canvas_1629261283.jpg,Russia,EU
geoguessr_data/compressed_dataset/United Kingdom/canvas_1629538802.jpg,United Kingdom,EU
geoguessr_data/compressed_dataset/United States/canvas_1630086654.jpg,United States,NA
geoguessr_data/compressed_dataset/United States/canvas_1630084851.jpg,United States,NA
geoguessr_data/compressed_dataset/Brazil/canvas_1629720558.jpg,Brazil,SA
geoguessr_data/compressed_dataset/Finland/canvas_1630029294.jpg,Finland,EU
geoguessr_data/compressed_dataset/Australia/canvas_1629855093.jpg,Australia,OC
geoguessr_data/compressed_dataset/United States/canvas_1629680714.jpg,United States,NA
geoguessr_data/compressed_dataset/United States/canvas_1629524195.jpg,United States,NA
geoguessr_data/compressed_dataset/United States/canvas_1629408328.jpg,United States,NA
geoguessr_data/compressed_dataset/Russia/canvas_1629751786.jpg,Russia,EU
geoguessr_data/compressed_dataset/Argentina/canvas_1629785393.jpg,Argentina,SA
geoguessr_data/compressed_dataset/Australia/canvas_1629747369.jpg,Australia,OC
geoguessr_data/compressed_dataset/Argentina/canvas_1629722009.jpg,Argentina,SA
geoguessr_data/compressed_dataset/Brazil/canvas_1629514429.jpg,Brazil,SA
geoguessr_data/compressed_dataset/Egypt/canvas_1629534233.jpg,Other countries in AF,AF
geoguessr_data/compressed_dataset/Spain/canvas_1629302039.jpg,Spain,EU
geoguessr_data/compressed_dataset/Thailand/canvas_1629695664.jpg,Thailand,AS
geoguessr_data/compressed_dataset/Japan/canvas_1629573290.jpg,Japan,AS
geoguessr_data/compressed_dataset/Singapore/canvas_1629830839.jpg,Singapore,AS
geoguessr_data/compressed_dataset/France/canvas_1629766243.jpg,France,EU
geoguessr_data/compressed_dataset/Canada/canvas_1630133325.jpg,Canada,NA
geoguessr_data/compressed_dataset/Puerto Rico/canvas_1630122729.jpg,Other countries in NA,NA
geoguessr_data/compressed_dataset/Japan/canvas_1629515527.jpg,Japan,AS
geoguessr_data/compressed_dataset/Spain/canvas_1629770139.jpg,Spain,EU
geoguessr_data/compressed_dataset/Bangladesh/canvas_1629850599.jpg,Other countries in AS,AS
geoguessr_data/compressed_dataset/United States/canvas_1630040133.jpg,United States,NA
geoguessr_data/compressed_dataset/Poland/canvas_1629937643.jpg,Poland,EU
geoguessr_data/compressed_dataset/Kenya/canvas_1629900303.jpg,Other countries in AF,AF
geoguessr_data/compressed_dataset/Laos/canvas_1629744870.jpg,Other countries in AS,AS
geoguessr_data/compressed_dataset/United States/canvas_1630088120.jpg,United States,NA
geoguessr_data/compressed_dataset/Thailand/canvas_1629824772.jpg,Thailand,AS
